사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
140174,2013097,1153010700,11530003,서울특별시 구로구3,서울특별시 구로구 개봉동(개봉고가차도(남측) 부근),4,4,0,2,2,0,126.8559377,37.49119353,"{""type"":""Polygon"",""coordinates"":[[[126.8575368,37.4924677],[126.8571941,37.4926918],[126.8568031,37.4928584],[126.8563789,37.4929609],[126.8559377,37.4929955],[126.8554965,37.4929609],[126.8550722,37.4928584],[126.8546812,37.4926918],[126.8543385,37.4924677],[126.8540572,37.4921947],[126.8538483,37.4918831],[126.8537196,37.4915451],[126.8536761,37.4911935],[126.8537196,37.490842],[126.8538483,37.4905039],[126.8540573,37.4901924],[126.8543386,37.4899193],[126.8546813,37.4896952],[126.8550722,37.4895287],[126.8554965,37.4894261],[126.8559377,37.4893915],[126.8563789,37.4894261],[126.8568031,37.4895287],[126.8571941,37.4896952],[126.8575368,37.4899193],[126.857818,37.4901924],[126.858027,37.4905039],[126.8581557,37.490842],[126.8581992,37.4911935],[126.8581557,37.4915451],[126.8580271,37.4918831],[126.8578181,37.4921947],[126.8575368,37.4924677]]]}"
144321,2013097,1154510200,11545001,서울특별시 금천구1,서울특별시 금천구 독산동(시흥4동사거리 부근),4,4,0,0,4,0,126.9048954,37.46401808,"{""type"":""Polygon"",""coordinates"":[[[126.906494,37.4652923],[126.9061514,37.4655164],[126.9057606,37.4656829],[126.9053365,37.4657855],[126.9048954,37.4658201],[126.9044544,37.4657855],[126.9040303,37.4656829],[126.9036394,37.4655164],[126.9032968,37.4652923],[126.9030157,37.4650192],[126.9028068,37.4647077],[126.9026781,37.4643696],[126.9026347,37.4640181],[126.9026782,37.4636665],[126.9028068,37.4633285],[126.9030157,37.4630169],[126.9032969,37.4627438],[126.9036395,37.4625197],[126.9040303,37.4623532],[126.9044544,37.4622507],[126.9048954,37.4622161],[126.9053365,37.4622507],[126.9057605,37.4623532],[126.9061514,37.4625197],[126.906494,37.4627438],[126.9067751,37.4630169],[126.906984,37.4633285],[126.9071127,37.4636665],[126.9071561,37.4640181],[126.9071127,37.4643696],[126.9069841,37.4647077],[126.9067752,37.4650192],[126.906494,37.4652923]]]}"
140175,2013097,1154510300,11545002,서울특별시 금천구2,서울특별시 금천구 시흥동(은행나무오거리 부근),4,6,0,1,5,0,126.908656,37.45112497,"{""type"":""Polygon"",""coordinates"":[[[126.9102543,37.4523992],[126.9099118,37.4526233],[126.909521,37.4527898],[126.909097,37.4528924],[126.908656,37.452927],[126.908215,37.4528924],[126.907791,37.4527898],[126.9074002,37.4526233],[126.9070577,37.4523992],[126.9067766,37.4521261],[126.9065677,37.4518146],[126.9064391,37.4514765],[126.9063957,37.451125],[126.9064391,37.4507734],[126.9065678,37.4504353],[126.9067766,37.4501238],[126.9070577,37.4498507],[126.9074003,37.4496266],[126.907791,37.4494601],[126.908215,37.4493576],[126.908656,37.4493229],[126.909097,37.4493576],[126.909521,37.4494601],[126.9099117,37.4496266],[126.9102543,37.4498507],[126.9105354,37.4501238],[126.9107442,37.4504353],[126.9108729,37.4507734],[126.9109163,37.451125],[126.9108729,37.4514765],[126.9107443,37.4518146],[126.9105354,37.4521261],[126.9102543,37.4523992]]]}"
144322,2013097,1156013200,11560001,서울특별시 영등포구1,서울특별시 영등포구 신길동(대영고등학교 부근),3,3,0,0,2,1,126.9055294,37.50381834,"{""type"":""Polygon"",""coordinates"":[[[126.9071288,37.5050925],[126.906786,37.5053166],[126.906395,37.5054832],[126.9059706,37.5055857],[126.9055294,37.5056203],[126.9050881,37.5055857],[126.9046637,37.5054832],[126.9042727,37.5053166],[126.9039299,37.5050925],[126.9036486,37.5048195],[126.9034396,37.5045079],[126.9033109,37.5041699],[126.9032674,37.5038183],[126.9033109,37.5034668],[126.9034396,37.5031287],[126.9036487,37.5028172],[126.90393,37.5025441],[126.9042727,37.50232],[126.9046638,37.5021535],[126.9050881,37.502051],[126.9055294,37.5020163],[126.9059706,37.502051],[126.9063949,37.5021535],[126.906786,37.50232],[126.9071287,37.5025441],[126.90741,37.5028172],[126.9076191,37.5031287],[126.9077478,37.5034668],[126.9077913,37.5038183],[126.9077478,37.5041699],[126.9076191,37.5045079],[126.9074101,37.5048195],[126.9071288,37.5050925]]]}"
144323,2013097,1159010200,11590001,서울특별시 동작구1,서울특별시 동작구 상도동(상도동다빈모1프라자 부근),3,3,0,1,2,0,126.9351841,37.49894481,"{""type"":""Polygon"",""coordinates"":[[[126.9367834,37.500219],[126.9364407,37.5004431],[126.9360497,37.5006097],[126.9356254,37.5007122],[126.9351841,37.5007468],[126.9347428,37.5007122],[126.9343185,37.5006097],[126.9339275,37.5004431],[126.9335848,37.500219],[126.9333035,37.4999459],[126.9330945,37.4996344],[126.9329658,37.4992963],[126.9329223,37.4989448],[126.9329658,37.4985932],[126.9330945,37.4982552],[126.9333035,37.4979437],[126.9335848,37.4976706],[126.9339276,37.4974465],[126.9343186,37.49728],[126.9347429,37.4971774],[126.9351841,37.4971428],[126.9356253,37.4971774],[126.9360496,37.49728],[126.9364406,37.4974465],[126.9367834,37.4976706],[126.9370647,37.4979437],[126.9372737,37.4982552],[126.9374024,37.4985932],[126.9374459,37.4989448],[126.9374024,37.4992963],[126.9372737,37.4996344],[126.9370647,37.4999459],[126.9367834,37.500219]]]}"
142093,2013097,1162010200,11620001,서울특별시 관악구1,서울특별시 관악구 신림동(신성교(남단) 부근),3,3,0,0,3,0,126.9371166,37.47004126,"{""type"":""Polygon"",""coordinates"":[[[126.9387153,37.4713155],[126.9383727,37.4715396],[126.9379819,37.4717061],[126.9375577,37.4718087],[126.9371166,37.4718433],[126.9366755,37.4718087],[126.9362514,37.4717061],[126.9358605,37.4715396],[126.9355179,37.4713155],[126.9352367,37.4710424],[126.9350278,37.4707308],[126.9348992,37.4703928],[126.9348557,37.4700412],[126.9348992,37.4696897],[126.9350279,37.4693516],[126.9352368,37.4690401],[126.935518,37.468767],[126.9358606,37.4685429],[126.9362514,37.4683764],[126.9366756,37.4682739],[126.9371166,37.4682392],[126.9375577,37.4682739],[126.9379818,37.4683764],[126.9383727,37.4685429],[126.9387153,37.468767],[126.9389965,37.4690401],[126.9392054,37.4693516],[126.9393341,37.4696897],[126.9393775,37.4700412],[126.9393341,37.4703928],[126.9392054,37.4707308],[126.9389965,37.4710424],[126.9387153,37.4713155]]]}"
144324,2013097,1162010100,11620002,서울특별시 관악구2,서울특별시 관악구 봉천동(대주빌딩 부근),3,3,0,2,1,0,126.9588876,37.47985565,"{""type"":""Polygon"",""coordinates"":[[[126.9604865,37.4811299],[126.9601438,37.481354],[126.9597529,37.4815205],[126.9593287,37.481623],[126.9588876,37.4816577],[126.9584464,37.481623],[126.9580222,37.4815205],[126.9576313,37.481354],[126.9572886,37.4811299],[126.9570074,37.4808568],[126.9567985,37.4805452],[126.9566698,37.4802072],[126.9566264,37.4798556],[126.9566698,37.4795041],[126.9567985,37.479166],[126.9570075,37.4788545],[126.9572887,37.4785814],[126.9576313,37.4783573],[126.9580223,37.4781908],[126.9584464,37.4780883],[126.9588876,37.4780536],[126.9593287,37.4780883],[126.9597529,37.4781908],[126.9601438,37.4783573],[126.9604864,37.4785814],[126.9607677,37.4788545],[126.9609766,37.479166],[126.9611053,37.4795041],[126.9611488,37.4798556],[126.9611053,37.4802072],[126.9609767,37.4805452],[126.9607677,37.4808568],[126.9604865,37.4811299]]]}"
138477,2013097,1171010400,11710001,서울특별시 송파구1,서울특별시 송파구 송파동(청원빌딩 부근),3,3,0,0,2,1,127.110134,37.50946704,"{""type"":""Polygon"",""coordinates"":[[[127.1117336,37.5107412],[127.1113908,37.5109653],[127.1109997,37.5111319],[127.1105754,37.5112344],[127.110134,37.511269],[127.1096927,37.5112344],[127.1092684,37.5111319],[127.1088773,37.5109653],[127.1085345,37.5107412],[127.1082532,37.5104682],[127.1080441,37.5101566],[127.1079154,37.5098186],[127.107872,37.509467],[127.1079154,37.5091155],[127.1080442,37.5087774],[127.1082532,37.5084659],[127.1085345,37.5081928],[127.1088773,37.5079687],[127.1092684,37.5078022],[127.1096927,37.5076997],[127.110134,37.507665],[127.1105753,37.5076997],[127.1109997,37.5078022],[127.1113908,37.5079687],[127.1117335,37.5081928],[127.1120149,37.5084659],[127.1122239,37.5087774],[127.1123526,37.5091155],[127.1123961,37.509467],[127.1123527,37.5098186],[127.1122239,37.5101566],[127.1120149,37.5104682],[127.1117336,37.5107412]]]}"
142094,2013097,1171010400,11710002,서울특별시 송파구2,서울특별시 송파구 송파동(송파여성문화회관 부근),3,3,0,0,3,0,127.110024,37.50470486,"{""type"":""Polygon"",""coordinates"":[[[127.1116234,37.5059791],[127.1112807,37.5062032],[127.1108896,37.5063697],[127.1104653,37.5064722],[127.110024,37.5065069],[127.1095827,37.5064722],[127.1091583,37.5063697],[127.1087673,37.5062032],[127.1084245,37.5059791],[127.1081432,37.505706],[127.1079342,37.5053944],[127.1078055,37.5050564],[127.107762,37.5047048],[127.1078055,37.5043533],[127.1079342,37.5040152],[127.1081433,37.5037037],[127.1084246,37.5034306],[127.1087673,37.5032065],[127.1091584,37.50304],[127.1095827,37.5029375],[127.110024,37.5029029],[127.1104652,37.5029375],[127.1108896,37.50304],[127.1112806,37.5032065],[127.1116234,37.5034306],[127.1119047,37.5037037],[127.1121137,37.5040152],[127.1122424,37.5043533],[127.1122859,37.5047048],[127.1122425,37.5050564],[127.1121137,37.5053944],[127.1119047,37.505706],[127.1116234,37.5059791]]]}"
142095,2013097,1171011400,11710003,서울특별시 송파구3,서울특별시 송파구 마천동(거여삼거리 부근),3,3,0,2,1,0,127.1523954,37.49420693,"{""type"":""Polygon"",""coordinates"":[[[127.1539947,37.4954811],[127.1536519,37.4957052],[127.1532609,37.4958718],[127.1528367,37.4959743],[127.1523954,37.4960089],[127.1519542,37.4959743],[127.1515299,37.4958718],[127.1511389,37.4957052],[127.1507962,37.4954811],[127.1505149,37.4952081],[127.1503059,37.4948965],[127.1501773,37.4945585],[127.1501338,37.4942069],[127.1501773,37.4938554],[127.150306,37.4935173],[127.150515,37.4932058],[127.1507963,37.4929327],[127.151139,37.4927086],[127.15153,37.4925421],[127.1519542,37.4924395],[127.1523954,37.4924049],[127.1528366,37.4924395],[127.1532609,37.4925421],[127.1536519,37.4927086],[127.1539946,37.4929327],[127.1542759,37.4932058],[127.1544849,37.4935173],[127.1546136,37.4938554],[127.154657,37.4942069],[127.1546136,37.4945585],[127.1544849,37.4948965],[127.1542759,37.4952081],[127.1539947,37.4954811]]]}"
142096,2013097,1171010800,11710004,서울특별시 송파구4,서울특별시 송파구 문정동(에코타워 부근),4,4,0,1,2,1,127.1283839,37.48841642,"{""type"":""Polygon"",""coordinates"":[[[127.129983,37.4896906],[127.1296403,37.4899147],[127.1292493,37.4900813],[127.1288251,37.4901838],[127.1283839,37.4902184],[127.1279427,37.4901838],[127.1275185,37.4900813],[127.1271275,37.4899147],[127.1267848,37.4896906],[127.1265036,37.4894175],[127.1262946,37.489106],[127.1261659,37.488768],[127.1261225,37.4884164],[127.1261659,37.4880648],[127.1262946,37.4877268],[127.1265036,37.4874153],[127.1267848,37.4871422],[127.1271275,37.4869181],[127.1275185,37.4867516],[127.1279427,37.486649],[127.1283839,37.4866144],[127.1288251,37.486649],[127.1292493,37.4867516],[127.1296403,37.4869181],[127.129983,37.4871422],[127.1302642,37.4874153],[127.1304732,37.4877268],[127.1306019,37.4880648],[127.1306453,37.4884164],[127.1306019,37.488768],[127.1304732,37.489106],[127.1302642,37.4894175],[127.129983,37.4896906]]]}"
142401,2013097,1171010700,11710005,서울특별시 송파구5,서울특별시 송파구 가락동(가락대림사거리 부근),4,6,0,2,4,0,127.1198424,37.49846475,"{""type"":""Polygon"",""coordinates"":[[[127.1214417,37.499739],[127.121099,37.4999631],[127.120708,37.5001296],[127.1202837,37.5002321],[127.1198424,37.5002668],[127.1194012,37.5002321],[127.1189769,37.5001296],[127.1185858,37.4999631],[127.1182431,37.499739],[127.1179618,37.4994659],[127.1177528,37.4991543],[127.1176241,37.4988163],[127.1175807,37.4984647],[127.1176241,37.4981132],[127.1177529,37.4977751],[127.1179619,37.4974636],[127.1182432,37.4971905],[127.1185859,37.4969664],[127.1189769,37.4967999],[127.1194012,37.4966974],[127.1198424,37.4966627],[127.1202837,37.4966974],[127.1207079,37.4967999],[127.121099,37.4969664],[127.1214417,37.4971905],[127.121723,37.4974636],[127.121932,37.4977751],[127.1220607,37.4981132],[127.1221042,37.4984647],[127.1220607,37.4988163],[127.121932,37.4991543],[127.121723,37.4994659],[127.1214417,37.499739]]]}"
142403,2013097,1174010100,11740001,서울특별시 강동구1,서울특별시 강동구 명일동(삼환아파트 부근),3,3,0,1,2,0,127.1526232,37.54856954,"{""type"":""Polygon"",""coordinates"":[[[127.1542236,37.5498437],[127.1538807,37.5500678],[127.1534894,37.5502344],[127.1530648,37.5503369],[127.1526232,37.5503715],[127.1521817,37.5503369],[127.1517571,37.5502344],[127.1513658,37.5500678],[127.1510228,37.5498437],[127.1507414,37.5495707],[127.1505322,37.5492591],[127.1504035,37.5489211],[127.15036,37.5485695],[127.1504035,37.548218],[127.1505323,37.5478799],[127.1507414,37.5475684],[127.1510229,37.5472953],[127.1513659,37.5470712],[127.1517571,37.5469047],[127.1521817,37.5468022],[127.1526232,37.5467675],[127.1530648,37.5468022],[127.1534893,37.5469047],[127.1538806,37.5470712],[127.1542236,37.5472953],[127.154505,37.5475684],[127.1547142,37.5478799],[127.154843,37.548218],[127.1548865,37.5485695],[127.154843,37.5489211],[127.1547142,37.5492591],[127.1545051,37.5495707],[127.1542236,37.5498437]]]}"
5532042,2014110,1111011500,11110001,서울특별시 종로구1,서울특별시 종로구 사직동(매동길-일반국도48호선진입로 부근),3,3,0,2,1,0,126.9690755,37.57604078,"{""type"":""Polygon"",""coordinates"":[[[126.9706765,37.577315],[126.9703334,37.5775391],[126.9699419,37.5777056],[126.9695172,37.5778081],[126.9690755,37.5778428],[126.9686338,37.5778081],[126.968209,37.5777056],[126.9678176,37.5775391],[126.9674745,37.577315],[126.9671929,37.5770419],[126.9669837,37.5767304],[126.9668549,37.5763923],[126.9668114,37.5760408],[126.9668549,37.5756892],[126.9669838,37.5753512],[126.967193,37.5750396],[126.9674746,37.5747666],[126.9678177,37.5745425],[126.9682091,37.574376],[126.9686338,37.5742734],[126.9690755,37.5742388],[126.9695172,37.5742734],[126.9699419,37.574376],[126.9703333,37.5745425],[126.9706764,37.5747666],[126.970958,37.5750396],[126.9711672,37.5753512],[126.9712961,37.5756892],[126.9713396,37.5760408],[126.9712961,37.5763923],[126.9711673,37.5767304],[126.970958,37.5770419],[126.9706765,37.577315]]]}"
197124,2014110,1114016200,11140001,서울특별시 중구1,서울특별시 중구 신당동(남양알로에 부근),5,5,0,3,1,1,127.0126782,37.56043887,"{""type"":""Polygon"",""coordinates"":[[[127.0142789,37.5617131],[127.0139358,37.5619372],[127.0135445,37.5621037],[127.0131198,37.5622062],[127.0126782,37.5622409],[127.0122366,37.5622062],[127.011812,37.5621037],[127.0114206,37.5619372],[127.0110776,37.5617131],[127.0107961,37.56144],[127.0105869,37.5611284],[127.0104581,37.5607904],[127.0104146,37.5604388],[127.0104581,37.5600873],[127.0105869,37.5597493],[127.0107961,37.5594377],[127.0110776,37.5591647],[127.0114207,37.5589406],[127.011812,37.558774],[127.0122366,37.5586715],[127.0126782,37.5586369],[127.0131198,37.5586715],[127.0135445,37.558774],[127.0139358,37.5589406],[127.0142788,37.5591647],[127.0145603,37.5594377],[127.0147695,37.5597493],[127.0148983,37.5600873],[127.0149418,37.5604388],[127.0148984,37.5607904],[127.0147696,37.5611284],[127.0145604,37.56144],[127.0142789,37.5617131]]]}"
197126,2014110,1114016200,11140002,서울특별시 중구2,서울특별시 중구 신당동(약수역_다산로_진출_2 부근),4,5,0,2,3,0,127.0113294,37.55571766,"{""type"":""Polygon"",""coordinates"":[[[127.01293,37.5569919],[127.012587,37.557216],[127.0121956,37.5573825],[127.011771,37.557485],[127.0113294,37.5575197],[127.0108878,37.557485],[127.0104632,37.5573825],[127.0100719,37.557216],[127.0097289,37.5569919],[127.0094474,37.5567188],[127.0092382,37.5564072],[127.0091094,37.5560692],[127.0090659,37.5557176],[127.0091094,37.5553661],[127.0092383,37.555028],[127.0094474,37.5547165],[127.0097289,37.5544434],[127.0100719,37.5542193],[127.0104632,37.5540528],[127.0108878,37.5539503],[127.0113294,37.5539157],[127.011771,37.5539503],[127.0121956,37.5540528],[127.0125869,37.5542193],[127.0129299,37.5544434],[127.0132114,37.5547165],[127.0134206,37.555028],[127.0135494,37.5553661],[127.0135929,37.5557176],[127.0135494,37.5560692],[127.0134206,37.5564072],[127.0132115,37.5567188],[127.01293,37.5569919]]]}"
197127,2014110,1121510100,11215001,서울특별시 광진구1,서울특별시 광진구 중곡동(신성시장 부근),3,3,0,1,2,0,127.0888799,37.5579519,"{""type"":""Polygon"",""coordinates"":[[[127.0904805,37.5592261],[127.0901375,37.5594502],[127.0897461,37.5596167],[127.0893215,37.5597193],[127.0888799,37.5597539],[127.0884383,37.5597193],[127.0880136,37.5596167],[127.0876223,37.5594502],[127.0872793,37.5592261],[127.0869978,37.558953],[127.0867886,37.5586415],[127.0866598,37.5583034],[127.0866163,37.5579519],[127.0866598,37.5576003],[127.0867887,37.5572623],[127.0869978,37.5569507],[127.0872793,37.5566777],[127.0876223,37.5564536],[127.0880137,37.5562871],[127.0884383,37.5561845],[127.0888799,37.5561499],[127.0893215,37.5561845],[127.0897461,37.5562871],[127.0901374,37.5564536],[127.0904804,37.5566777],[127.0907619,37.5569507],[127.0909711,37.5572623],[127.0910999,37.5576003],[127.0911434,37.5579519],[127.0910999,37.5583034],[127.0909711,37.5586415],[127.090762,37.558953],[127.0904805,37.5592261]]]}"
197132,2014110,1123010600,11230001,서울특별시 동대문구1,서울특별시 동대문구 장안동(나나약국 부근),4,5,0,3,2,0,127.0723271,37.56759696,"{""type"":""Polygon"",""coordinates"":[[[127.0739279,37.5688711],[127.0735849,37.5690953],[127.0731935,37.5692618],[127.0727688,37.5693643],[127.0723271,37.569399],[127.0718855,37.5693643],[127.0714608,37.5692618],[127.0710694,37.5690953],[127.0707263,37.5688711],[127.0704448,37.5685981],[127.0702356,37.5682865],[127.0701068,37.5679485],[127.0700633,37.5675969],[127.0701068,37.5672454],[127.0702356,37.5669073],[127.0704448,37.5665958],[127.0707264,37.5663227],[127.0710694,37.5660987],[127.0714608,37.5659321],[127.0718855,37.5658296],[127.0723271,37.565795],[127.0727688,37.5658296],[127.0731934,37.5659321],[127.0735848,37.5660987],[127.0739279,37.5663227],[127.0742094,37.5665958],[127.0744186,37.5669073],[127.0745474,37.5672454],[127.074591,37.5675969],[127.0745475,37.5679485],[127.0744187,37.5682865],[127.0742095,37.5685981],[127.0739279,37.5688711]]]}"
197131,2014110,1123011000,11230002,서울특별시 동대문구2,서울특별시 동대문구 이문동(외대앞역앞교차로 부근),4,4,0,3,0,1,127.0645326,37.59468904,"{""type"":""Polygon"",""coordinates"":[[[127.066134,37.5959632],[127.0657908,37.5961873],[127.0653993,37.5963538],[127.0649744,37.5964564],[127.0645326,37.596491],[127.0640908,37.5964564],[127.0636659,37.5963538],[127.0632744,37.5961873],[127.0629312,37.5959632],[127.0626496,37.5956901],[127.0624403,37.5953786],[127.0623115,37.5950406],[127.0622679,37.594689],[127.0623115,37.5943375],[127.0624404,37.5939994],[127.0626496,37.5936879],[127.0629313,37.5934148],[127.0632745,37.5931907],[127.063666,37.5930242],[127.0640908,37.5929217],[127.0645326,37.5928871],[127.0649744,37.5929217],[127.0653992,37.5930242],[127.0657908,37.5931907],[127.0661339,37.5934148],[127.0664156,37.5936879],[127.0666249,37.5939994],[127.0667537,37.5943375],[127.0667973,37.594689],[127.0667538,37.5950406],[127.0666249,37.5953786],[127.0664156,37.5956901],[127.066134,37.5959632]]]}"
197133,2014110,1126010600,11260001,서울특별시 중랑구1,서울특별시 중랑구 신내동(중랑구청사거리 부근),4,4,0,1,3,0,127.0952531,37.60674069,"{""type"":""Polygon"",""coordinates"":[[[127.0968547,37.6080149],[127.0965115,37.608239],[127.0961199,37.6084055],[127.095695,37.608508],[127.0952531,37.6085427],[127.0948112,37.608508],[127.0943863,37.6084055],[127.0939947,37.608239],[127.0936514,37.6080149],[127.0933697,37.6077418],[127.0931604,37.6074303],[127.0930316,37.6070922],[127.092988,37.6067407],[127.0930316,37.6063891],[127.0931605,37.6060511],[127.0933698,37.6057395],[127.0936515,37.6054665],[127.0939947,37.6052424],[127.0943863,37.6050759],[127.0948112,37.6049733],[127.0952531,37.6049387],[127.0956949,37.6049733],[127.0961198,37.6050759],[127.0965114,37.6052424],[127.0968547,37.6054665],[127.0971363,37.6057395],[127.0973457,37.6060511],[127.0974746,37.6063891],[127.0975181,37.6067407],[127.0974746,37.6070922],[127.0973457,37.6074303],[127.0971364,37.6077418],[127.0968547,37.6080149]]]}"
197135,2014110,1129013300,11290001,서울특별시 성북구1,서울특별시 성북구 정릉동(정릉입구 부근),4,4,0,1,3,0,127.0123033,37.60461212,"{""type"":""Polygon"",""coordinates"":[[[127.0139048,37.6058863],[127.0135616,37.6061104],[127.01317,37.6062769],[127.0127451,37.6063795],[127.0123033,37.6064141],[127.0118614,37.6063795],[127.0114365,37.6062769],[127.0110449,37.6061104],[127.0107017,37.6058863],[127.01042,37.6056132],[127.0102107,37.6053017],[127.0100818,37.6049636],[127.0100383,37.6046121],[127.0100818,37.6042605],[127.0102107,37.6039225],[127.01042,37.603611],[127.0107017,37.6033379],[127.0110449,37.6031138],[127.0114365,37.6029473],[127.0118614,37.6028448],[127.0123033,37.6028101],[127.0127451,37.6028448],[127.01317,37.6029473],[127.0135616,37.6031138],[127.0139048,37.6033379],[127.0141865,37.603611],[127.0143958,37.6039225],[127.0145247,37.6042605],[127.0145682,37.6046121],[127.0145247,37.6049636],[127.0143958,37.6053017],[127.0141865,37.6056132],[127.0139048,37.6058863]]]}"
5545601,2014110,1129010300,11290002,서울특별시 성북구2,서울특별시 성북구 돈암동(한신한진아파트208동 부근),3,3,0,2,1,0,127.012437,37.59709397,"{""type"":""Polygon"",""coordinates"":[[[127.0140384,37.5983682],[127.0136952,37.5985923],[127.0133037,37.5987588],[127.0128788,37.5988613],[127.012437,37.598896],[127.0119952,37.5988613],[127.0115703,37.5987588],[127.0111788,37.5985923],[127.0108356,37.5983682],[127.0105539,37.5980951],[127.0103446,37.5977835],[127.0102158,37.5974455],[127.0101723,37.5970939],[127.0102158,37.5967424],[127.0103447,37.5964044],[127.010554,37.5960928],[127.0108356,37.5958198],[127.0111788,37.5955957],[127.0115703,37.5954292],[127.0119952,37.5953266],[127.012437,37.595292],[127.0128788,37.5953266],[127.0133037,37.5954292],[127.0136952,37.5955957],[127.0140384,37.5958198],[127.01432,37.5960928],[127.0145293,37.5964044],[127.0146582,37.5967424],[127.0147017,37.5970939],[127.0146582,37.5974455],[127.0145294,37.5977835],[127.0143201,37.5980951],[127.0140384,37.5983682]]]}"
5532536,2014110,1130510100,11305001,서울특별시 강북구1,서울특별시 강북구 미아동(삼양입구사거리 부근),3,4,0,1,2,1,127.0302107,37.61691447,"{""type"":""Polygon"",""coordinates"":[[[127.0318126,37.6181886],[127.0314693,37.6184128],[127.0310776,37.6185793],[127.0306527,37.6186818],[127.0302107,37.6187164],[127.0297688,37.6186818],[127.0293438,37.6185793],[127.0289521,37.6184128],[127.0286089,37.6181886],[127.0283271,37.6179156],[127.0281178,37.617604],[127.0279889,37.617266],[127.0279454,37.6169144],[127.0279889,37.6165629],[127.0281178,37.6162249],[127.0283272,37.6159133],[127.0286089,37.6156403],[127.0289522,37.6154162],[127.0293438,37.6152497],[127.0297688,37.6151471],[127.0302107,37.6151125],[127.0306526,37.6151471],[127.0310776,37.6152497],[127.0314692,37.6154162],[127.0318125,37.6156403],[127.0320942,37.6159133],[127.0323036,37.6162249],[127.0324325,37.6165629],[127.032476,37.6169144],[127.0324325,37.617266],[127.0323036,37.617604],[127.0320943,37.6179156],[127.0318126,37.6181886]]]}"
197136,2014110,1130510100,11305002,서울특별시 강북구2,서울특별시 강북구 미아동(삼양시장 부근),3,4,0,0,4,0,127.0186071,37.62392482,"{""type"":""Polygon"",""coordinates"":[[[127.0202091,37.625199],[127.0198657,37.6254231],[127.0194741,37.6255896],[127.019049,37.6256922],[127.0186071,37.6257268],[127.0181651,37.6256922],[127.01774,37.6255896],[127.0173484,37.6254231],[127.017005,37.625199],[127.0167233,37.6249259],[127.0165139,37.6246144],[127.016385,37.6242763],[127.0163415,37.6239248],[127.0163851,37.6235733],[127.016514,37.6232352],[127.0167234,37.6229237],[127.0170051,37.6226506],[127.0173484,37.6224265],[127.0177401,37.62226],[127.0181651,37.6221575],[127.0186071,37.6221228],[127.019049,37.6221575],[127.019474,37.62226],[127.0198657,37.6224265],[127.020209,37.6226506],[127.0204908,37.6229237],[127.0207001,37.6232352],[127.0208291,37.6235733],[127.0208726,37.6239248],[127.0208291,37.6242763],[127.0207002,37.6246144],[127.0204908,37.6249259],[127.0202091,37.625199]]]}"
197441,2014110,1130510200,11305003,서울특별시 강북구3,서울특별시 강북구 번동(번동주공아파트(306동) 부근),3,3,0,0,3,0,127.0408301,37.62808009,"{""type"":""Polygon"",""coordinates"":[[[127.0424322,37.6293543],[127.0420888,37.6295784],[127.0416971,37.6297449],[127.0412721,37.6298474],[127.0408301,37.6298821],[127.0403881,37.6298474],[127.039963,37.6297449],[127.0395713,37.6295784],[127.039228,37.6293543],[127.0389462,37.6290812],[127.0387369,37.6287697],[127.0386079,37.6284316],[127.0385644,37.6280801],[127.038608,37.6277285],[127.0387369,37.6273905],[127.0389463,37.627079],[127.039228,37.6268059],[127.0395714,37.6265818],[127.0399631,37.6264153],[127.0403881,37.6263127],[127.0408301,37.6262781],[127.0412721,37.6263127],[127.0416971,37.6264153],[127.0420888,37.6265818],[127.0424321,37.6268059],[127.0427139,37.627079],[127.0429233,37.6273905],[127.0430522,37.6277285],[127.0430957,37.6280801],[127.0430522,37.6284316],[127.0429233,37.6287697],[127.0427139,37.6290812],[127.0424322,37.6293543]]]}"
197442,2014110,1132010500,11320001,서울특별시 도봉구1,서울특별시 도봉구 쌍문동(동광판유리 부근),4,4,0,1,2,1,127.026577,37.65060549,"{""type"":""Polygon"",""coordinates"":[[[127.0281796,37.6518797],[127.0278362,37.6521038],[127.0274443,37.6522703],[127.0270192,37.6523728],[127.026577,37.6524075],[127.0261349,37.6523728],[127.0257097,37.6522703],[127.0253179,37.6521038],[127.0249744,37.6518797],[127.0246926,37.6516066],[127.0244832,37.6512951],[127.0243542,37.650957],[127.0243107,37.6506055],[127.0243542,37.6502539],[127.0244832,37.6499159],[127.0246926,37.6496044],[127.0249745,37.6493313],[127.0253179,37.6491072],[127.0257097,37.6489407],[127.0261349,37.6488382],[127.026577,37.6488035],[127.0270191,37.6488382],[127.0274443,37.6489407],[127.0278361,37.6491072],[127.0281795,37.6493313],[127.0284614,37.6496044],[127.0286708,37.6499159],[127.0287998,37.6502539],[127.0288434,37.6506055],[127.0287998,37.650957],[127.0286709,37.6512951],[127.0284614,37.6516066],[127.0281796,37.6518797]]]}"
