사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
5246057,2014105,1135010500,11350006,서울특별시 노원구6,서울특별시 노원구 상계동(삼정의원 부근),3,3,0,2,0,1,127.0712026,37.66099279,"{""type"":""Polygon"",""coordinates"":[[[127.0728054,37.662267],[127.0724619,37.6624911],[127.07207,37.6626576],[127.0716448,37.6627601],[127.0712026,37.6627948],[127.0707604,37.6627601],[127.0703352,37.6626576],[127.0699433,37.6624911],[127.0695998,37.662267],[127.0693179,37.6619939],[127.0691085,37.6616824],[127.0689795,37.6613443],[127.0689359,37.6609928],[127.0689795,37.6606412],[127.0691085,37.6603032],[127.069318,37.6599917],[127.0695999,37.6597186],[127.0699433,37.6594945],[127.0703352,37.659328],[127.0707604,37.6592254],[127.0712026,37.6591908],[127.0716448,37.6592254],[127.07207,37.659328],[127.0724619,37.6594945],[127.0728054,37.6597186],[127.0730873,37.6599917],[127.0732967,37.6603032],[127.0734257,37.6606412],[127.0734693,37.6609928],[127.0734257,37.6613443],[127.0732968,37.6616824],[127.0730873,37.6619939],[127.0728054,37.662267]]]}"
194894,2014105,1138010300,11380001,서울특별시 은평구1,서울특별시 은평구 불광동(연신내사거리 부근),6,6,0,4,2,0,126.9209583,37.61952353,"{""type"":""Polygon"",""coordinates"":[[[126.9225603,37.6207977],[126.922217,37.6210218],[126.9218253,37.6211883],[126.9214003,37.6212909],[126.9209583,37.6213255],[126.9205164,37.6212909],[126.9200914,37.6211883],[126.9196997,37.6210218],[126.9193564,37.6207977],[126.9190747,37.6205246],[126.9188654,37.6202131],[126.9187365,37.6198751],[126.9186929,37.6195235],[126.9187365,37.619172],[126.9188654,37.6188339],[126.9190747,37.6185224],[126.9193565,37.6182493],[126.9196998,37.6180252],[126.9200914,37.6178587],[126.9205164,37.6177562],[126.9209583,37.6177216],[126.9214003,37.6177562],[126.9218253,37.6178587],[126.9222169,37.6180252],[126.9225602,37.6182493],[126.9228419,37.6185224],[126.9230513,37.6188339],[126.9231802,37.619172],[126.9232237,37.6195235],[126.9231802,37.6198751],[126.9230513,37.6202131],[126.922842,37.6205246],[126.9225603,37.6207977]]]}"
194896,2014105,1138010900,11380002,서울특별시 은평구2,서울특별시 은평구 신사동(증산3교 부근),5,7,0,1,2,4,126.9067629,37.58104472,"{""type"":""Polygon"",""coordinates"":[[[126.9083639,37.5823189],[126.9080208,37.582543],[126.9076294,37.5827095],[126.9072046,37.5828121],[126.9067629,37.5828467],[126.9063211,37.5828121],[126.9058963,37.5827095],[126.9055049,37.582543],[126.9051618,37.5823189],[126.9048802,37.5820458],[126.904671,37.5817343],[126.9045421,37.5813962],[126.9044986,37.5810447],[126.9045421,37.5806931],[126.904671,37.5803551],[126.9048802,37.5800436],[126.9051618,37.5797705],[126.9055049,37.5795464],[126.9058964,37.5793799],[126.9063211,37.5792774],[126.9067629,37.5792427],[126.9072046,37.5792774],[126.9076293,37.5793799],[126.9080208,37.5795464],[126.9083639,37.5797705],[126.9086455,37.5800436],[126.9088547,37.5803551],[126.9089836,37.5806931],[126.9090271,37.5810447],[126.9089836,37.5813962],[126.9088548,37.5817343],[126.9086455,37.5820458],[126.9083639,37.5823189]]]}"
194897,2014105,1138010300,11380003,서울특별시 은평구3,서울특별시 은평구 불광동(연신초교삼거리 부근),4,4,0,3,1,0,126.9301392,37.62379091,"{""type"":""Polygon"",""coordinates"":[[[126.9317412,37.6250651],[126.9313979,37.6252892],[126.9310062,37.6254557],[126.9305812,37.6255583],[126.9301392,37.6255929],[126.9296972,37.6255583],[126.9292722,37.6254557],[126.9288805,37.6252892],[126.9285372,37.6250651],[126.9282554,37.624792],[126.9280461,37.6244805],[126.9279172,37.6241424],[126.9278736,37.6237909],[126.9279172,37.6234393],[126.9280461,37.6231013],[126.9282555,37.6227898],[126.9285372,37.6225167],[126.9288805,37.6222926],[126.9292722,37.6221261],[126.9296972,37.6220236],[126.9301392,37.6219889],[126.9305811,37.6220236],[126.9310061,37.6221261],[126.9313978,37.6222926],[126.9317411,37.6225167],[126.9320229,37.6227898],[126.9322322,37.6231013],[126.9323612,37.6234393],[126.9324047,37.6237909],[126.9323612,37.6241424],[126.9322323,37.6244805],[126.9320229,37.624792],[126.9317412,37.6250651]]]}"
5248559,2014105,1138010900,11380004,서울특별시 은평구4,서울특별시 은평구 신사동(새절역 부근),4,4,0,3,1,0,126.9142253,37.59244715,"{""type"":""Polygon"",""coordinates"":[[[126.9158266,37.5937213],[126.9154835,37.5939454],[126.915092,37.594112],[126.9146671,37.5942145],[126.9142253,37.5942491],[126.9137835,37.5942145],[126.9133587,37.594112],[126.9129671,37.5939454],[126.912624,37.5937213],[126.9123424,37.5934483],[126.9121331,37.5931367],[126.9120042,37.5927987],[126.9119607,37.5924471],[126.9120042,37.5920956],[126.9121331,37.5917575],[126.9123424,37.591446],[126.912624,37.5911729],[126.9129672,37.5909488],[126.9133587,37.5907823],[126.9137835,37.5906798],[126.9142253,37.5906452],[126.9146671,37.5906798],[126.9150919,37.5907823],[126.9154834,37.5909488],[126.9158266,37.5911729],[126.9161082,37.591446],[126.9163175,37.5917575],[126.9164464,37.5920956],[126.9164899,37.5924471],[126.9164464,37.5927987],[126.9163175,37.5931367],[126.9161083,37.5934483],[126.9158266,37.5937213]]]}"
5055084,2014105,1138010800,11380005,서울특별시 은평구5,서울특별시 은평구 역촌동(신사오거리 부근),4,4,0,3,1,0,126.9159068,37.59905329,"{""type"":""Polygon"",""coordinates"":[[[126.9175082,37.6003275],[126.917165,37.6005516],[126.9167735,37.6007181],[126.9163486,37.6008206],[126.9159068,37.6008553],[126.9154649,37.6008206],[126.91504,37.6007181],[126.9146485,37.6005516],[126.9143053,37.6003275],[126.9140236,37.6000544],[126.9138143,37.5997429],[126.9136855,37.5994048],[126.913642,37.5990533],[126.9136855,37.5987017],[126.9138144,37.5983637],[126.9140237,37.5980521],[126.9143053,37.5977791],[126.9146485,37.597555],[126.9150401,37.5973885],[126.9154649,37.5972859],[126.9159068,37.5972513],[126.9163486,37.5972859],[126.9167734,37.5973885],[126.917165,37.597555],[126.9175082,37.5977791],[126.9177898,37.5980521],[126.9179991,37.5983637],[126.918128,37.5987017],[126.9181715,37.5990533],[126.918128,37.5994048],[126.9179992,37.5997429],[126.9177899,37.6000544],[126.9175082,37.6003275]]]}"
194898,2014105,1138010600,11380006,서울특별시 은평구6,서울특별시 은평구 대조동(역촌사거리 부근),4,4,0,2,2,0,126.9206057,37.6087687,"{""type"":""Polygon"",""coordinates"":[[[126.9222074,37.6100429],[126.9218642,37.610267],[126.9214726,37.6104335],[126.9210476,37.6105361],[126.9206057,37.6105707],[126.9201638,37.6105361],[126.9197389,37.6104335],[126.9193473,37.610267],[126.919004,37.6100429],[126.9187224,37.6097698],[126.918513,37.6094583],[126.9183842,37.6091202],[126.9183406,37.6087687],[126.9183842,37.6084171],[126.9185131,37.6080791],[126.9187224,37.6077676],[126.9190041,37.6074945],[126.9193473,37.6072704],[126.9197389,37.6071039],[126.9201638,37.6070013],[126.9206057,37.6069667],[126.9210476,37.6070013],[126.9214725,37.6071039],[126.9218641,37.6072704],[126.9222074,37.6074945],[126.922489,37.6077676],[126.9226984,37.6080791],[126.9228273,37.6084171],[126.9228708,37.6087687],[126.9228273,37.6091202],[126.9226984,37.6094583],[126.9224891,37.6097698],[126.9222074,37.6100429]]]}"
194895,2014105,1138010600,11380007,서울특별시 은평구7,서울특별시 은평구 대조동(불광전화국앞 부근),4,4,0,1,3,0,126.9290369,37.61183033,"{""type"":""Polygon"",""coordinates"":[[[126.9306386,37.6131045],[126.9302954,37.6133286],[126.9299038,37.6134951],[126.9294788,37.6135977],[126.9290369,37.6136323],[126.928595,37.6135977],[126.92817,37.6134951],[126.9277784,37.6133286],[126.9274352,37.6131045],[126.9271535,37.6128314],[126.9269441,37.6125199],[126.9268152,37.6121819],[126.9267717,37.6118303],[126.9268153,37.6114788],[126.9269442,37.6111407],[126.9271535,37.6108292],[126.9274352,37.6105561],[126.9277785,37.610332],[126.9281701,37.6101655],[126.928595,37.610063],[126.9290369,37.6100283],[126.9294788,37.610063],[126.9299037,37.6101655],[126.9302953,37.610332],[126.9306386,37.6105561],[126.9309203,37.6108292],[126.9311296,37.6111407],[126.9312585,37.6114788],[126.9313021,37.6118303],[126.9312586,37.6121819],[126.9311297,37.6125199],[126.9309204,37.6128314],[126.9306386,37.6131045]]]}"
5346977,2014105,1138010300,11380008,서울특별시 은평구8,서울특별시 은평구 불광동(국립보건원 부근),4,4,0,1,3,0,126.9313087,37.60858356,"{""type"":""Polygon"",""coordinates"":[[[126.9329104,37.6098577],[126.9325671,37.6100818],[126.9321755,37.6102484],[126.9317506,37.6103509],[126.9313087,37.6103855],[126.9308668,37.6103509],[126.9304419,37.6102484],[126.9300503,37.6100818],[126.929707,37.6098577],[126.9294253,37.6095847],[126.929216,37.6092731],[126.9290871,37.6089351],[126.9290436,37.6085835],[126.9290872,37.608232],[126.9292161,37.607894],[126.9294254,37.6075824],[126.9297071,37.6073094],[126.9300503,37.6070853],[126.9304419,37.6069187],[126.9308668,37.6068162],[126.9313087,37.6067816],[126.9317506,37.6068162],[126.9321755,37.6069187],[126.9325671,37.6070853],[126.9329103,37.6073094],[126.933192,37.6075824],[126.9334013,37.607894],[126.9335302,37.608232],[126.9335738,37.6085835],[126.9335303,37.6089351],[126.9334014,37.6092731],[126.9331921,37.6095847],[126.9329104,37.6098577]]]}"
194899,2014105,1138010400,11380009,서울특별시 은평구9,서울특별시 은평구 갈현동(구산역 부근),3,3,0,1,2,0,126.9173169,37.61148589,"{""type"":""Polygon"",""coordinates"":[[[126.9189187,37.6127601],[126.9185754,37.6129842],[126.9181838,37.6131507],[126.9177588,37.6132532],[126.9173169,37.6132879],[126.916875,37.6132532],[126.9164501,37.6131507],[126.9160584,37.6129842],[126.9157152,37.6127601],[126.9154335,37.612487],[126.9152242,37.6121755],[126.9150953,37.6118374],[126.9150518,37.6114859],[126.9150953,37.6111343],[126.9152242,37.6107963],[126.9154335,37.6104847],[126.9157152,37.6102117],[126.9160585,37.6099876],[126.9164501,37.6098211],[126.916875,37.6097185],[126.9173169,37.6096839],[126.9177588,37.6097185],[126.9181837,37.6098211],[126.9185754,37.6099876],[126.9189186,37.6102117],[126.9192003,37.6104847],[126.9194096,37.6107963],[126.9195385,37.6111343],[126.9195821,37.6114859],[126.9195386,37.6118374],[126.9194097,37.6121755],[126.9192004,37.612487],[126.9189187,37.6127601]]]}"
194900,2014105,1141011800,11410001,서울특별시 서대문구1,서울특별시 서대문구 홍은동(홍은사거리 부근),8,8,2,4,2,0,126.9413082,37.59130268,"{""type"":""Polygon"",""coordinates"":[[[126.9429096,37.5925769],[126.9425664,37.592801],[126.9421749,37.5929675],[126.94175,37.59307],[126.9413082,37.5931047],[126.9408664,37.59307],[126.9404416,37.5929675],[126.9400501,37.592801],[126.9397069,37.5925769],[126.9394253,37.5923038],[126.9392161,37.5919923],[126.9390872,37.5916542],[126.9390437,37.5913027],[126.9390872,37.5909511],[126.9392161,37.5906131],[126.9394254,37.5903015],[126.939707,37.5900285],[126.9400502,37.5898044],[126.9404417,37.5896379],[126.9408665,37.5895353],[126.9413082,37.5895007],[126.94175,37.5895353],[126.9421748,37.5896379],[126.9425663,37.5898044],[126.9429095,37.5900285],[126.9431911,37.5903015],[126.9434004,37.5906131],[126.9435293,37.5909511],[126.9435728,37.5913027],[126.9435293,37.5916542],[126.9434004,37.5919923],[126.9431912,37.5923038],[126.9429096,37.5925769]]]}"
194901,2014105,1141010800,11410002,서울특별시 서대문구2,서울특별시 서대문구 영천동(교남동사무소 부근),7,7,1,5,1,0,126.9615462,37.57088275,"{""type"":""Polygon"",""coordinates"":[[[126.9631471,37.5721569],[126.962804,37.572381],[126.9624126,37.5725476],[126.9619879,37.5726501],[126.9615462,37.5726847],[126.9611045,37.5726501],[126.9606798,37.5725476],[126.9602884,37.572381],[126.9599453,37.5721569],[126.9596638,37.5718839],[126.9594546,37.5715723],[126.9593258,37.5712343],[126.9592823,37.5708827],[126.9593258,37.5705312],[126.9594546,37.5701931],[126.9596638,37.5698816],[126.9599454,37.5696085],[126.9602885,37.5693844],[126.9606799,37.5692179],[126.9611046,37.5691154],[126.9615462,37.5690808],[126.9619879,37.5691154],[126.9624126,37.5692179],[126.962804,37.5693844],[126.963147,37.5696085],[126.9634286,37.5698816],[126.9636378,37.5701931],[126.9637666,37.5705312],[126.9638101,37.5708827],[126.9637667,37.5712343],[126.9636378,37.5715723],[126.9634286,37.5718839],[126.9631471,37.5721569]]]}"
194903,2014105,1141011100,11410003,서울특별시 서대문구3,서울특별시 서대문구 홍제동(서부빌딩 부근),5,5,0,3,2,0,126.9448792,37.58815199,"{""type"":""Polygon"",""coordinates"":[[[126.9464805,37.5894262],[126.9461373,37.5896503],[126.9457458,37.5898168],[126.945321,37.5899193],[126.9448792,37.589954],[126.9444374,37.5899193],[126.9440126,37.5898168],[126.9436211,37.5896503],[126.943278,37.5894262],[126.9429964,37.5891531],[126.9427871,37.5888416],[126.9426583,37.5885035],[126.9426148,37.588152],[126.9426583,37.5878004],[126.9427872,37.5874624],[126.9429964,37.5871508],[126.943278,37.5868778],[126.9436212,37.5866537],[126.9440127,37.5864872],[126.9444375,37.5863846],[126.9448792,37.58635],[126.945321,37.5863846],[126.9457458,37.5864872],[126.9461373,37.5866537],[126.9464804,37.5868778],[126.946762,37.5871508],[126.9469713,37.5874624],[126.9471002,37.5878004],[126.9471437,37.588152],[126.9471002,37.5885035],[126.9469713,37.5888416],[126.9467621,37.5891531],[126.9464805,37.5894262]]]}"
194905,2014105,1141012000,11410004,서울특별시 서대문구4,서울특별시 서대문구 남가좌동(성사중학교 부근),4,4,0,4,0,0,126.9146282,37.56922982,"{""type"":""Polygon"",""coordinates"":[[[126.916229,37.570504],[126.915886,37.5707281],[126.9154946,37.5708946],[126.9150699,37.5709972],[126.9146282,37.5710318],[126.9141865,37.5709972],[126.9137618,37.5708946],[126.9133704,37.5707281],[126.9130274,37.570504],[126.9127458,37.5702309],[126.9125366,37.5699194],[126.9124078,37.5695814],[126.9123643,37.5692298],[126.9124078,37.5688783],[126.9125367,37.5685402],[126.9127459,37.5682287],[126.9130274,37.5679556],[126.9133705,37.5677315],[126.9137619,37.567565],[126.9141865,37.5674625],[126.9146282,37.5674278],[126.9150698,37.5674625],[126.9154945,37.567565],[126.9158859,37.5677315],[126.916229,37.5679556],[126.9165105,37.5682287],[126.9167197,37.5685402],[126.9168486,37.5688783],[126.9168921,37.5692298],[126.9168486,37.5695814],[126.9167198,37.5699194],[126.9165106,37.5702309],[126.916229,37.570504]]]}"
194904,2014105,1141011900,11410005,서울특별시 서대문구5,서울특별시 서대문구 북가좌동(고려가정의학과의원 부근),4,4,0,1,3,0,126.9143138,37.58160325,"{""type"":""Polygon"",""coordinates"":[[[126.9159149,37.5828774],[126.9155718,37.5831015],[126.9151803,37.5832681],[126.9147555,37.5833706],[126.9143138,37.5834052],[126.913872,37.5833706],[126.9134473,37.5832681],[126.9130558,37.5831015],[126.9127127,37.5828774],[126.9124311,37.5826044],[126.9122219,37.5822928],[126.912093,37.5819548],[126.9120495,37.5816032],[126.912093,37.5812517],[126.9122219,37.5809136],[126.9124311,37.5806021],[126.9127127,37.580329],[126.9130559,37.5801049],[126.9134473,37.5799384],[126.9138721,37.5798359],[126.9143138,37.5798013],[126.9147555,37.5798359],[126.9151803,37.5799384],[126.9155717,37.5801049],[126.9159148,37.580329],[126.9161964,37.5806021],[126.9164057,37.5809136],[126.9165345,37.5812517],[126.916578,37.5816032],[126.9165345,37.5819548],[126.9164057,37.5822928],[126.9161965,37.5826044],[126.9159149,37.5828774]]]}"
5332556,2014105,1141011100,11410006,서울특별시 서대문구6,서울특별시 서대문구 홍제동(홍은성결교회 부근),3,3,0,3,0,0,126.9474657,37.59285981,"{""type"":""Polygon"",""coordinates"":[[[126.949067,37.594134],[126.9487239,37.5943581],[126.9483323,37.5945246],[126.9479075,37.5946272],[126.9474657,37.5946618],[126.9470239,37.5946272],[126.946599,37.5945246],[126.9462075,37.5943581],[126.9458643,37.594134],[126.9455827,37.5938609],[126.9453735,37.5935494],[126.9452446,37.5932113],[126.9452011,37.5928598],[126.9452446,37.5925082],[126.9453735,37.5921702],[126.9455828,37.5918587],[126.9458644,37.5915856],[126.9462076,37.5913615],[126.9465991,37.591195],[126.9470239,37.5910925],[126.9474657,37.5910578],[126.9479075,37.5910925],[126.9483323,37.591195],[126.9487238,37.5913615],[126.949067,37.5915856],[126.9493486,37.5918587],[126.9495579,37.5921702],[126.9496868,37.5925082],[126.9497303,37.5928598],[126.9496868,37.5932113],[126.9495579,37.5935494],[126.9493487,37.5938609],[126.949067,37.594134]]]}"
194906,2014105,1141011700,11410007,서울특별시 서대문구7,서울특별시 서대문구 연희동(두꺼비주유소앞 부근),3,3,0,3,0,0,126.9253239,37.56644066,"{""type"":""Polygon"",""coordinates"":[[[126.9269247,37.5677148],[126.9265816,37.567939],[126.9261903,37.5681055],[126.9257656,37.568208],[126.9253239,37.5682427],[126.9248823,37.568208],[126.9244576,37.5681055],[126.9240662,37.567939],[126.9237231,37.5677148],[126.9234416,37.5674418],[126.9232324,37.5671302],[126.9231036,37.5667922],[126.9230601,37.5664406],[126.9231036,37.5660891],[126.9232325,37.565751],[126.9234417,37.5654395],[126.9237232,37.5651664],[126.9240662,37.5649424],[126.9244576,37.5647758],[126.9248823,37.5646733],[126.9253239,37.5646387],[126.9257655,37.5646733],[126.9261902,37.5647758],[126.9265816,37.5649424],[126.9269246,37.5651664],[126.9272062,37.5654395],[126.9274154,37.565751],[126.9275442,37.5660891],[126.9275877,37.5664406],[126.9275442,37.5667922],[126.9274154,37.5671302],[126.9272062,37.5674418],[126.9269247,37.5677148]]]}"
5151362,2014105,1141011700,11410008,서울특별시 서대문구8,서울특별시 서대문구 연희동(연희프라자 부근),3,3,0,2,1,0,126.9301627,37.56720645,"{""type"":""Polygon"",""coordinates"":[[[126.9317635,37.5684806],[126.9314204,37.5687047],[126.931029,37.5688713],[126.9306043,37.5689738],[126.9301627,37.5690084],[126.929721,37.5689738],[126.9292963,37.5688713],[126.928905,37.5687047],[126.9285619,37.5684806],[126.9282804,37.5682076],[126.9280712,37.567896],[126.9279424,37.567558],[126.9278989,37.5672064],[126.9279424,37.5668549],[126.9280712,37.5665168],[126.9282804,37.5662053],[126.928562,37.5659322],[126.928905,37.5657081],[126.9292964,37.5655416],[126.9297211,37.5654391],[126.9301627,37.5654045],[126.9306043,37.5654391],[126.931029,37.5655416],[126.9314204,37.5657081],[126.9317634,37.5659322],[126.932045,37.5662053],[126.9322542,37.5665168],[126.932383,37.5668549],[126.9324265,37.5672064],[126.932383,37.567558],[126.9322542,37.567896],[126.932045,37.5682076],[126.9317635,37.5684806]]]}"
194907,2014105,1144012500,11440001,서울특별시 마포구1,서울특별시 마포구 성산동(평강교회 부근),5,5,1,2,2,0,126.9011389,37.56558481,"{""type"":""Polygon"",""coordinates"":[[[126.9027397,37.566859],[126.9023966,37.5670831],[126.9020053,37.5672496],[126.9015806,37.5673522],[126.9011389,37.5673868],[126.9006973,37.5673522],[126.9002726,37.5672496],[126.8998812,37.5670831],[126.8995382,37.566859],[126.8992567,37.5665859],[126.8990475,37.5662744],[126.8989187,37.5659363],[126.8988752,37.5655848],[126.8989187,37.5652332],[126.8990475,37.5648952],[126.8992567,37.5645837],[126.8995382,37.5643106],[126.8998813,37.5640865],[126.9002726,37.56392],[126.9006973,37.5638174],[126.9011389,37.5637828],[126.9015806,37.5638174],[126.9020052,37.56392],[126.9023966,37.5640865],[126.9027396,37.5643106],[126.9030212,37.5645837],[126.9032304,37.5648952],[126.9033592,37.5652332],[126.9034027,37.5655848],[126.9033592,37.5659363],[126.9032304,37.5662744],[126.9030212,37.5665859],[126.9027397,37.566859]]]}"
194908,2014105,1144010500,11440002,서울특별시 마포구2,서울특별시 마포구 용강동(일진빌딩 부근),5,5,0,3,2,0,126.9470196,37.54061018,"{""type"":""Polygon"",""coordinates"":[[[126.9486198,37.5418844],[126.9482769,37.5421085],[126.9478856,37.542275],[126.9474611,37.5423776],[126.9470196,37.5424122],[126.9465781,37.5423776],[126.9461536,37.542275],[126.9457623,37.5421085],[126.9454194,37.5418844],[126.945138,37.5416113],[126.9449288,37.5412998],[126.9448001,37.5409617],[126.9447566,37.5406102],[126.9448001,37.5402586],[126.9449289,37.5399206],[126.945138,37.539609],[126.9454194,37.539336],[126.9457624,37.5391119],[126.9461536,37.5389453],[126.9465781,37.5388428],[126.9470196,37.5388082],[126.9474611,37.5388428],[126.9478856,37.5389453],[126.9482769,37.5391119],[126.9486198,37.539336],[126.9489012,37.539609],[126.9491103,37.5399206],[126.9492391,37.5402586],[126.9492826,37.5406102],[126.9492392,37.5409617],[126.9491104,37.5412998],[126.9489013,37.5416113],[126.9486198,37.5418844]]]}"
194909,2014105,1144010400,11440003,서울특별시 마포구3,서울특별시 마포구 도화동(공덕오거리 부근),4,4,1,1,2,0,126.9510379,37.54386026,"{""type"":""Polygon"",""coordinates"":[[[126.9526382,37.5451345],[126.9522952,37.5453586],[126.951904,37.5455251],[126.9514794,37.5456276],[126.9510379,37.5456623],[126.9505964,37.5456276],[126.9501718,37.5455251],[126.9497805,37.5453586],[126.9494376,37.5451345],[126.9491561,37.5448614],[126.948947,37.5445498],[126.9488182,37.5442118],[126.9487748,37.5438602],[126.9488183,37.5435087],[126.948947,37.5431706],[126.9491562,37.5428591],[126.9494376,37.542586],[126.9497806,37.5423619],[126.9501718,37.5421954],[126.9505964,37.5420929],[126.9510379,37.5420583],[126.9514794,37.5420929],[126.9519039,37.5421954],[126.9522952,37.5423619],[126.9526381,37.542586],[126.9529196,37.5428591],[126.9531287,37.5431706],[126.9532575,37.5435087],[126.953301,37.5438602],[126.9532575,37.5442118],[126.9531287,37.5445498],[126.9529196,37.5448614],[126.9526382,37.5451345]]]}"
194910,2014105,1144011400,11440004,서울특별시 마포구4,서울특별시 마포구 창전동(광흥창역 부근),3,3,0,3,0,0,126.9312699,37.54755928,"{""type"":""Polygon"",""coordinates"":[[[126.9328703,37.5488335],[126.9325273,37.5490576],[126.932136,37.5492241],[126.9317115,37.5493267],[126.9312699,37.5493613],[126.9308284,37.5493267],[126.9304038,37.5492241],[126.9300125,37.5490576],[126.9296695,37.5488335],[126.9293881,37.5485604],[126.9291789,37.5482489],[126.9290502,37.5479108],[126.9290067,37.5475593],[126.9290502,37.5472077],[126.929179,37.5468697],[126.9293881,37.5465581],[126.9296696,37.5462851],[126.9300126,37.546061],[126.9304038,37.5458944],[126.9308284,37.5457919],[126.9312699,37.5457573],[126.9317114,37.5457919],[126.932136,37.5458944],[126.9325273,37.546061],[126.9328702,37.5462851],[126.9331517,37.5465581],[126.9333608,37.5468697],[126.9334896,37.5472077],[126.9335331,37.5475593],[126.9334897,37.5479108],[126.9333609,37.5482489],[126.9331517,37.5485604],[126.9328703,37.5488335]]]}"
5063462,2014105,1144011000,11440005,서울특별시 마포구5,서울특별시 마포구 노고산동(신촌로터리_신촌로_진입 부근),3,3,0,3,0,0,126.9361573,37.5548967,"{""type"":""Polygon"",""coordinates"":[[[126.9377578,37.5561709],[126.9374148,37.556395],[126.9370235,37.5565615],[126.9365989,37.5566641],[126.9361573,37.5566987],[126.9357157,37.5566641],[126.9352911,37.5565615],[126.9348997,37.556395],[126.9345567,37.5561709],[126.9342753,37.5558978],[126.9340661,37.5555863],[126.9339373,37.5552482],[126.9338938,37.5548967],[126.9339373,37.5545451],[126.9340661,37.5542071],[126.9342753,37.5538956],[126.9345568,37.5536225],[126.9348998,37.5533984],[126.9352911,37.5532319],[126.9357157,37.5531293],[126.9361573,37.5530947],[126.9365988,37.5531293],[126.9370234,37.5532319],[126.9374148,37.5533984],[126.9377577,37.5536225],[126.9380392,37.5538956],[126.9382484,37.5542071],[126.9383772,37.5545451],[126.9384207,37.5548967],[126.9383772,37.5552482],[126.9382484,37.5555863],[126.9380393,37.5558978],[126.9377578,37.5561709]]]}"
194913,2014105,1147010300,11470001,서울특별시 양천구1,서울특별시 양천구 신월동(샛별유치원 부근),5,6,0,2,4,0,126.8352635,37.52018758,"{""type"":""Polygon"",""coordinates"":[[[126.8368633,37.5214618],[126.8365204,37.5216859],[126.8361293,37.5218524],[126.8357049,37.521955],[126.8352635,37.5219896],[126.8348221,37.521955],[126.8343977,37.5218524],[126.8340065,37.5216859],[126.8336637,37.5214618],[126.8333823,37.5211887],[126.8331733,37.5208772],[126.8330445,37.5205391],[126.8330011,37.5201876],[126.8330445,37.519836],[126.8331733,37.519498],[126.8333824,37.5191864],[126.8336637,37.5189134],[126.8340066,37.5186893],[126.8343977,37.5185227],[126.8348221,37.5184202],[126.8352635,37.5183856],[126.8357048,37.5184202],[126.8361292,37.5185227],[126.8365204,37.5186893],[126.8368632,37.5189134],[126.8371446,37.5191864],[126.8373536,37.519498],[126.8374824,37.519836],[126.8375259,37.5201876],[126.8374824,37.5205391],[126.8373537,37.5208772],[126.8371446,37.5211887],[126.8368633,37.5214618]]]}"
194912,2014105,1147010200,11470002,서울특별시 양천구2,서울특별시 양천구 목동(국일빌딩앞 부근),5,5,0,2,3,0,126.8727917,37.54729994,"{""type"":""Polygon"",""coordinates"":[[[126.8743921,37.5485741],[126.8740491,37.5487982],[126.8736579,37.5489648],[126.8732333,37.5490673],[126.8727917,37.5491019],[126.8723502,37.5490673],[126.8719256,37.5489648],[126.8715343,37.5487982],[126.8711914,37.5485741],[126.8709099,37.5483011],[126.8707008,37.5479895],[126.870572,37.5476515],[126.8705285,37.5472999],[126.870572,37.5469484],[126.8707008,37.5466103],[126.87091,37.5462988],[126.8711914,37.5460257],[126.8715344,37.5458016],[126.8719257,37.5456351],[126.8723502,37.5455326],[126.8727917,37.5454979],[126.8732333,37.5455326],[126.8736578,37.5456351],[126.8740491,37.5458016],[126.8743921,37.5460257],[126.8746735,37.5462988],[126.8748827,37.5466103],[126.8750115,37.5469484],[126.875055,37.5472999],[126.8750115,37.5476515],[126.8748827,37.5479895],[126.8746736,37.5483011],[126.8743921,37.5485741]]]}"
5076212,2014105,1147010300,11470003,서울특별시 양천구3,서울특별시 양천구 신월동(신월사거리 부근),4,4,0,3,1,0,126.8280149,37.53605149,"{""type"":""Polygon"",""coordinates"":[[[126.829615,37.5373257],[126.8292721,37.5375498],[126.8288809,37.5377163],[126.8284564,37.5378189],[126.8280149,37.5378535],[126.8275734,37.5378189],[126.8271489,37.5377163],[126.8267577,37.5375498],[126.8264148,37.5373257],[126.8261333,37.5370526],[126.8259242,37.5367411],[126.8257955,37.536403],[126.825752,37.5360515],[126.8257955,37.5356999],[126.8259243,37.5353619],[126.8261334,37.5350503],[126.8264148,37.5347773],[126.8267577,37.5345532],[126.8271489,37.5343867],[126.8275734,37.5342841],[126.8280149,37.5342495],[126.8284563,37.5342841],[126.8288808,37.5343867],[126.829272,37.5345532],[126.829615,37.5347773],[126.8298964,37.5350503],[126.8301055,37.5353619],[126.8302343,37.5356999],[126.8302778,37.5360515],[126.8302343,37.536403],[126.8301055,37.5367411],[126.8298964,37.5370526],[126.829615,37.5373257]]]}"
